age,gender,place_type,hobby,climate,health_issues,selected_place
56,other,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
36,other,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
68,other,['Nature'],['Photography'],Tropical,[],Kandy Lake
53,female,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
69,male,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
22,female,['Nature'],['Hiking'],Tropical,[],Udawattakele Forest Reserve
42,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
70,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
16,male,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
71,other,['Nature'],['Hiking'],Tropical,[],Hanthana Mountain Range
69,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Back Pain'],Gadaladeniya Temple
14,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
23,female,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
43,female,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
30,male,['Nature'],['Photography'],Tropical,[],Kandy Lake
54,male,['Religious'],['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
34,male,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
35,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
69,other,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
27,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
42,male,['Nature'],['Photography'],Tropical,[],Kandy Lake
73,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
74,female,['Nature'],['Photography'],Tropical,['Asthma'],Udawattakele Forest Reserve
48,other,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
56,other,['Beach'],['Relaxation'],Tropical,[],Mirissa Beach
13,male,['Nature'],['Photography'],Tropical,[],Hanthana Mountain Range
64,other,['Nature'],['Photography'],Tropical,[],Hanthana Mountain Range
39,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
7,female,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
42,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
78,other,['Nature'],['Hiking'],Tropical,[],Hanthana Mountain Range
61,female,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
37,other,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
22,male,['Beach'],['Relaxation'],Tropical,[],Mirissa Beach
28,male,['Nature'],['Photography'],Tropical,['Asthma'],Udawattakele Forest Reserve
61,male,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
31,other,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
38,male,['Nature'],['Photography'],Tropical,"['Back Pain', 'Asthma']",Hanthana Mountain Range
62,male,"['Religious', 'Historical']",['Photography'],Tropical,['Back Pain'],Temple of the Tooth
61,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
10,male,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
59,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Gadaladeniya Temple
52,female,['Nature'],['Photography'],Tropical,[],Hanthana Mountain Range
40,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Back Pain'],Temple of the Tooth
66,other,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
8,male,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
8,female,['Nature'],['Photography'],Tropical,[],Kandy Lake
64,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
42,female,['Nature'],['Photography'],Tropical,[],Kandy Lake
27,other,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
71,male,['Nature'],['Hiking'],Tropical,['Asthma'],Udawattakele Forest Reserve
46,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
13,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
19,female,['Nature'],['Hiking'],Tropical,['Asthma'],Udawattakele Forest Reserve
66,female,['Nature'],['Photography'],Tropical,[],Kandy Lake
43,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
41,male,['Beach'],['Relaxation'],Tropical,[],Mirissa Beach
78,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
45,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
54,female,['Nature'],['Photography'],Tropical,[],Hanthana Mountain Range
44,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
60,female,['Nature'],['Photography'],Tropical,['Asthma'],Udawattakele Forest Reserve
74,female,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
23,other,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Back Pain'],Temple of the Tooth
42,female,['Beach'],['Surfing'],Tropical,['Asthma'],Mirissa Beach
59,male,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
76,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
17,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
73,male,['Nature'],['Photography'],Tropical,[],Kandy Lake
41,other,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
56,other,"['Religious', 'Historical']",['Photography'],Tropical,[],Gadaladeniya Temple
39,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
54,other,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
37,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
29,other,['Beach'],['Surfing'],Tropical,[],Mirissa Beach
7,other,"['Religious', 'Historical']",['Photography'],Tropical,['Back Pain'],Gadaladeniya Temple
61,female,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
31,other,['Religious'],['Sightseeing'],Tropical,['Back Pain'],Bahirawakanda Vihara Buddha Statue
74,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
56,male,['Nature'],['Hiking'],Tropical,"['Back Pain', 'Asthma']",Hanthana Mountain Range
73,other,['Nature'],['Photography'],Tropical,"['Back Pain', 'Asthma']",Hanthana Mountain Range
15,female,['Nature'],['Photography'],Tropical,"['Back Pain', 'Asthma']",Hanthana Mountain Range
62,male,['Religious'],['Photography'],Tropical,['Back Pain'],Bahirawakanda Vihara Buddha Statue
70,female,['Nature'],['Hiking'],Tropical,[],Hanthana Mountain Range
18,other,['Religious'],['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
7,other,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
36,other,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
67,male,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
32,male,['Religious'],['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
79,male,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
31,other,['Religious'],['Sightseeing'],Tropical,['Back Pain'],Bahirawakanda Vihara Buddha Statue
29,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
19,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
17,male,['Beach'],['Surfing'],Tropical,[],Mirissa Beach
58,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
60,female,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
65,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
26,male,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
50,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
10,male,['Beach'],['Relaxation'],Tropical,['Asthma'],Mirissa Beach
55,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Gadaladeniya Temple
22,female,['Nature'],['Photography'],Tropical,['Asthma'],Udawattakele Forest Reserve
49,male,['Nature'],['Photography'],Tropical,[],Udawattakele Forest Reserve
46,other,['Nature'],['Hiking'],Tropical,['Asthma'],Udawattakele Forest Reserve
33,female,['Nature'],['Photography'],Tropical,[],Hanthana Mountain Range
29,other,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
10,male,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
56,female,['Religious'],['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
40,female,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
44,male,['Nature'],['Hiking'],Tropical,[],Udawattakele Forest Reserve
67,male,['Beach'],['Surfing'],Tropical,[],Mirissa Beach
14,male,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
27,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
21,male,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
51,other,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
27,female,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
21,male,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
49,female,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
35,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Back Pain'],Gadaladeniya Temple
17,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
8,other,['Nature'],['Hiking'],Tropical,"['Back Pain', 'Asthma']",Hanthana Mountain Range
31,other,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
79,male,['Religious'],['Sightseeing'],Tropical,['Back Pain'],Bahirawakanda Vihara Buddha Statue
41,male,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
14,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
27,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
38,female,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
18,male,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
27,other,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Back Pain'],Temple of the Tooth
66,female,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
71,other,['Religious'],['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
20,other,['Nature'],['Photography'],Tropical,"['Back Pain', 'Asthma']",Hanthana Mountain Range
33,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
50,other,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
10,other,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
54,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
65,male,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
52,other,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
19,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
20,other,['Religious'],['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
12,male,['Nature'],['Photography'],Tropical,[],Udawattakele Forest Reserve
75,other,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
69,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
41,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
22,other,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
25,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
24,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
22,female,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
39,female,['Nature'],['Photography'],Tropical,[],Kandy Lake
74,male,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
50,other,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
18,male,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
33,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Back Pain'],Temple of the Tooth
73,male,"['Religious', 'Historical']",['Photography'],Tropical,['Back Pain'],Temple of the Tooth
63,female,['Beach'],['Relaxation'],Tropical,[],Mirissa Beach
77,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
48,female,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
29,other,['Nature'],['Hiking'],Tropical,[],Hanthana Mountain Range
16,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
60,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
74,male,['Religious'],['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
71,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
70,male,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
74,other,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
59,other,['Nature'],['Photography'],Tropical,"['Back Pain', 'Asthma']",Hanthana Mountain Range
64,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Gadaladeniya Temple
10,male,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
47,female,['Nature'],['Hiking'],Tropical,[],Udawattakele Forest Reserve
26,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Back Pain'],Gadaladeniya Temple
69,male,['Nature'],['Hiking'],Tropical,[],Udawattakele Forest Reserve
70,female,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
46,female,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
37,other,['Nature'],['Hiking'],Tropical,[],Udawattakele Forest Reserve
39,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
55,other,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
52,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
58,other,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
70,other,['Nature'],['Photography'],Tropical,[],Hanthana Mountain Range
40,male,['Nature'],['Photography'],Tropical,[],Hanthana Mountain Range
70,male,['Religious'],['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
74,female,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
28,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
64,female,['Nature'],['Photography'],Tropical,[],Hanthana Mountain Range
20,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
67,female,"['Religious', 'Historical']",['Photography'],Tropical,['Back Pain'],Gadaladeniya Temple
57,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
78,male,['Nature'],['Photography'],Tropical,['Asthma'],Udawattakele Forest Reserve
72,male,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
37,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
33,other,['Nature'],['Photography'],Tropical,[],Kandy Lake
48,female,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
29,other,['Nature'],['Photography'],Tropical,[],Udawattakele Forest Reserve
31,male,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
54,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
76,other,['Nature'],['Photography'],Tropical,['Asthma'],Udawattakele Forest Reserve
20,other,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
45,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
49,other,['Nature'],['Hiking'],Tropical,[],Udawattakele Forest Reserve
40,other,['Nature'],['Hiking'],Tropical,[],Udawattakele Forest Reserve
48,other,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
71,other,"['Religious', 'Historical']",['Photography'],Tropical,[],Gadaladeniya Temple
64,other,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
47,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
37,other,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
78,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ceylon Tea Museum
65,other,['Nature'],['Photography'],Tropical,[],Kandy Lake
19,other,['Nature'],['Relaxation'],Tropical,[],Kandy Lake
13,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
47,female,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
10,female,['Religious'],['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
14,other,['Beach'],['Surfing'],Tropical,['Asthma'],Mirissa Beach
75,male,"['Educational', 'Historical']",['Sightseeing'],Tropical,[],Peradeniya University
66,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
50,female,['Nature'],['Photography'],Tropical,[],Hanthana Mountain Range
18,female,['Historical'],['Photography'],Tropical,[],Commonwealth War Cemetery
26,other,['Nature'],['Photography'],Tropical,[],Hanthana Mountain Range
